	ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	Wines	Fruits	Meat	Fish	Sweets	Gold	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response	Days_since_enrolment	Age	Children	Family_Size	Is_Parent	Spent
1828	4687	1958	Postgraduate	Partner	80739.0	0	0	2013-05-23	92	674	92	736	39	0	92	1	3	11	9	1	0	0	0	0	0	0	3	11	0	402	64	0	2	0	1633
1829	1087	1975	Postgraduate	Partner	22669.0	1	0	2013-05-22	30	16	14	36	37	22	48	3	4	1	2	9	0	0	0	0	0	0	3	11	1	403	47	1	3	1	173
1830	6859	1987	Graduate	Alone	29236.0	1	0	2013-10-08	30	37	4	24	16	9	9	2	4	0	3	9	0	0	0	0	0	0	3	11	0	264	35	1	2	1	99
1831	9860	1959	Graduate	Partner	44911.0	0	1	2013-03-15	11	159	0	22	2	1	31	3	4	1	4	7	0	0	0	0	0	0	3	11	0	471	63	1	3	1	215
1832	7129	1962	Postgraduate	Partner	54693.0	0	1	2013-02-17	72	686	17	142	23	26	35	8	6	4	13	6	0	0	0	0	0	0	3	11	0	497	60	1	3	1	929
1833	5866	1974	Graduate	Partner	48186.0	1	0	2014-03-20	39	97	3	66	12	7	34	3	4	1	4	7	0	0	0	0	0	0	3	11	0	101	48	1	3	1	219
1834	10521	1977	Graduate	Partner	54809.0	1	1	2013-09-11	0	63	6	57	13	13	22	4	2	1	5	4	0	0	0	0	0	0	3	11	1	291	45	2	4	1	174
1835	7393	1978	Graduate	Partner	41580.0	1	1	2012-12-10	15	56	5	24	4	0	3	3	2	1	3	5	0	0	0	0	0	0	3	11	0	566	44	2	4	1	92
1836	7849	1970	Postgraduate	Partner	80336.0	0	0	2013-09-09	12	209	19	456	160	142	66	1	2	9	13	1	0	0	0	0	0	0	3	11	0	293	52	0	2	0	1052
1837	332	1957	Graduate	Partner	47743.0	0	1	2013-03-22	56	198	2	43	0	12	20	3	4	1	6	6	0	1	0	0	0	0	3	11	0	464	65	1	3	1	275
1838	9847	1955	Undergrade	Partner	62972.0	0	1	2012-08-03	39	313	15	47	20	0	192	2	7	4	3	6	0	0	0	0	0	0	3	11	0	695	67	1	3	1	587
1839	531	1954	Postgraduate	Alone	57333.0	0	1	2012-09-22	55	941	14	397	76	58	176	11	8	5	9	6	0	0	0	0	0	0	3	11	1	645	68	1	2	1	1662
1840	9576	1982	Postgraduate	Partner	32313.0	1	0	2013-02-11	60	86	4	56	2	4	7	3	4	0	4	9	0	0	0	0	0	0	3	11	0	503	40	1	3	1	159
1841	6906	1953	Postgraduate	Alone	84953.0	0	0	2013-06-03	73	167	48	602	63	72	72	1	3	10	4	2	0	1	1	1	0	0	3	11	1	391	69	0	1	0	1024
1842	7419	1968	Postgraduate	Alone	27071.0	1	0	2014-04-23	90	8	3	19	0	2	3	2	2	0	3	6	0	0	0	0	0	0	3	11	0	67	54	1	2	1	35
1843	3170	1957	Postgraduate	Partner	68148.0	0	0	2013-08-31	86	389	66	408	37	57	85	1	4	4	6	2	0	0	0	0	0	0	3	11	0	302	65	0	2	0	1042
1844	8527	1965	Postgraduate	Partner	65735.0	1	1	2013-12-07	37	239	7	119	4	15	11	5	6	2	6	7	0	0	0	0	0	0	3	11	0	204	57	2	4	1	395
1845	7872	1975	Postgraduate	Partner	86836.0	0	0	2012-09-12	7	179	21	273	0	21	63	1	6	10	6	5	1	0	1	1	0	0	3	11	1	655	47	0	2	0	557
1846	9931	1963	Postgraduate	Partner	4023.0	1	1	2014-06-23	29	5	0	1	1	1	1	15	0	0	0	19	0	0	0	0	0	0	3	11	0	6	59	2	4	1	9
1847	10595	1990	Graduate	Partner	30093.0	0	0	2013-07-08	19	2	6	28	13	4	16	1	2	0	3	7	0	0	0	0	0	0	3	11	0	356	32	0	2	0	69
1848	4609	1966	Postgraduate	Partner	57705.0	0	1	2014-01-11	14	383	0	53	6	4	40	3	8	1	6	6	0	0	0	0	0	0	3	11	0	169	56	1	3	1	486
1849	5010	1988	Graduate	Alone	25008.0	1	0	2014-02-02	72	2	8	8	6	1	9	2	1	0	3	8	0	0	0	0	0	0	3	11	0	147	34	1	2	1	34
1850	4427	1995	Undergrade	Alone	83257.0	0	0	2012-09-18	56	536	27	590	38	107	67	1	5	10	12	6	1	0	1	0	0	1	3	11	1	649	27	0	1	0	1365
1851	11148	1975	Graduate	Partner	22280.0	1	0	2013-05-19	85	2	1	4	3	1	2	1	1	0	2	8	0	0	0	0	0	0	3	11	0	406	47	1	3	1	13
1852	1168	1978	Postgraduate	Partner	72159.0	0	0	2012-10-29	62	322	53	899	34	40	53	1	4	6	10	2	0	0	0	0	0	0	3	11	0	608	44	0	2	0	1401
1853	9595	1961	Graduate	Partner	64260.0	0	0	2013-01-11	1	539	169	816	20	0	30	1	4	5	4	3	0	0	0	0	0	0	3	11	1	534	61	0	2	0	1574
1854	10163	1984	Postgraduate	Alone	82733.0	0	0	2013-09-10	28	712	50	420	65	38	38	1	8	4	7	4	0	0	0	0	0	0	3	11	1	292	38	0	1	0	1323
1855	2886	1971	Postgraduate	Alone	74290.0	0	1	2013-08-12	70	1121	0	72	0	12	12	4	10	8	10	6	0	1	0	1	0	0	3	11	0	321	51	1	2	1	1217
1856	6710	1951	Postgraduate	Alone	58217.0	2	1	2012-11-17	84	68	1	13	3	5	13	1	2	0	4	6	0	0	0	0	0	0	3	11	0	589	71	3	4	1	103
1857	5316	1976	Postgraduate	Partner	21024.0	0	0	2013-07-04	89	36	4	18	6	2	18	1	2	0	4	7	0	0	0	0	0	0	3	11	0	360	46	0	2	0	84
1858	9029	1972	Postgraduate	Partner	70116.0	0	0	2013-01-26	73	707	44	603	95	58	29	1	2	8	12	1	0	0	0	0	0	0	3	11	0	519	50	0	2	0	1536
1859	521	1985	Graduate	Partner	54006.0	1	0	2012-09-18	42	174	77	203	6	24	97	2	8	1	7	7	0	0	0	0	0	0	3	11	0	649	37	1	3	1	581
1860	1459	1966	Postgraduate	Partner	69063.0	0	1	2012-11-07	16	666	35	124	69	8	26	1	5	3	5	3	0	0	0	0	0	0	3	11	0	599	56	1	3	1	928
1861	10241	1975	Undergrade	Alone	11448.0	0	0	2013-12-15	16	0	0	0	6	2	6	1	1	0	2	6	0	0	0	0	0	0	3	11	0	196	47	0	1	0	14
1862	1630	1979	Graduate	Alone	61825.0	0	1	2013-08-07	56	162	50	100	55	30	27	1	4	2	8	4	0	0	0	0	0	0	3	11	0	326	43	1	2	1	424
1863	3254	1971	Graduate	Partner	70886.0	1	0	2013-10-14	65	407	70	239	103	88	53	1	5	4	4	2	0	0	0	0	0	0	3	11	0	258	51	1	3	1	960
1864	9064	1982	Graduate	Partner	69109.0	0	0	2012-11-09	10	823	25	459	124	29	95	1	6	6	7	4	0	0	1	0	0	0	3	11	1	597	40	0	2	0	1555
1865	3678	1973	Graduate	Alone	60208.0	1	1	2012-10-07	13	488	23	71	15	0	59	11	8	3	7	7	0	1	0	0	0	0	3	11	1	630	49	2	3	1	656
1866	4227	1968	Postgraduate	Partner	32889.0	1	1	2013-09-06	78	28	0	13	4	2	8	3	2	1	3	5	0	0	0	0	0	0	3	11	0	296	54	2	4	1	55
1867	9467	1984	Graduate	Alone	34738.0	1	0	2014-05-11	51	3	2	10	3	0	2	1	1	0	3	6	0	0	0	0	0	0	3	11	0	49	38	1	2	1	20
1868	8486	1971	Postgraduate	Partner	30538.0	1	0	2012-10-01	27	284	0	52	8	3	20	4	9	0	4	10	0	0	0	0	0	0	3	11	0	636	51	1	3	1	367
1869	2186	1977	Undergrade	Partner	82326.0	0	0	2014-03-10	30	938	142	754	159	81	183	1	5	10	6	2	0	1	1	1	0	0	3	11	1	111	45	0	2	0	2257
1870	3286	1967	Postgraduate	Alone	26642.0	1	0	2014-03-01	71	13	2	15	2	2	8	2	2	0	3	6	0	0	0	0	0	0	3	11	0	120	55	1	2	1	42
1871	8602	1964	Graduate	Alone	69932.0	0	1	2013-06-12	97	412	172	153	150	105	57	2	7	6	11	4	0	0	0	0	0	0	3	11	0	382	58	1	2	1	1049
1872	3722	1972	Graduate	Alone	44503.0	1	1	2014-04-16	83	31	1	8	0	0	8	2	2	0	3	6	0	0	0	0	0	0	3	11	0	74	50	2	3	1	48
1873	6715	1948	Postgraduate	Alone	60200.0	0	1	2013-01-02	3	502	19	132	0	6	26	6	6	2	11	6	0	0	0	0	0	0	3	11	0	543	74	1	2	1	685
1874	4796	1952	Graduate	Alone	49638.0	0	1	2014-04-19	71	18	10	3	3	5	0	1	1	0	3	2	0	0	0	0	0	0	3	11	0	71	70	1	2	1	39
1875	9612	1987	Undergrade	Alone	23830.0	0	0	2014-02-07	3	1	8	6	4	8	16	1	1	0	3	7	0	0	0	0	0	0	3	11	0	142	35	0	1	0	43
1876	3766	1959	Postgraduate	Alone	33051.0	0	0	2012-08-16	15	100	71	243	108	94	219	3	9	1	8	9	0	0	0	0	0	0	3	11	1	682	63	0	1	0	835
1877	1399	1958	Graduate	Partner	72905.0	0	0	2014-01-21	52	407	114	445	181	165	203	1	3	7	9	1	0	0	0	1	0	0	3	11	0	159	64	0	2	0	1515
1878	1570	1951	Postgraduate	Partner	69702.0	0	1	2013-02-19	8	664	9	240	50	19	57	2	7	7	10	4	0	0	0	0	0	0	3	11	0	495	71	1	3	1	1039
1879	3426	1975	Graduate	Alone	70300.0	1	0	2013-07-15	89	1045	61	338	60	46	46	3	5	5	13	8	0	0	0	0	0	0	3	11	0	349	47	1	2	1	1596
1880	3074	1984	Postgraduate	Partner	70643.0	0	0	2012-10-15	66	1218	107	304	23	143	33	1	5	8	4	6	0	0	0	0	0	0	3	11	1	622	38	0	2	0	1828
1881	8341	1969	Postgraduate	Partner	30396.0	1	0	2014-04-30	22	15	0	6	0	1	12	2	1	1	2	7	1	0	0	0	0	0	3	11	1	60	53	1	3	1	34
1882	5180	1968	Postgraduate	Alone	50616.0	0	1	2014-04-18	56	128	0	16	0	1	4	2	4	0	4	7	0	0	0	0	0	0	3	11	0	72	54	1	2	1	149
1883	6461	1969	Postgraduate	Alone	62772.0	0	1	2013-05-19	74	581	49	157	43	8	108	1	5	6	11	2	0	1	0	0	0	0	3	11	0	406	53	1	2	1	946
1884	7679	1985	Postgraduate	Alone	30298.0	0	0	2014-05-19	48	6	3	12	6	1	0	1	1	1	3	3	0	0	0	0	0	0	3	11	0	41	37	0	1	0	28
1885	10702	1984	Graduate	Alone	52413.0	1	0	2012-11-03	67	185	8	133	56	56	12	2	7	1	7	7	0	0	0	0	0	0	3	11	0	603	38	1	2	1	450
1886	7505	1957	Postgraduate	Partner	44155.0	1	1	2014-01-19	24	22	1	9	0	0	14	1	1	1	2	4	0	0	0	0	0	0	3	11	0	161	65	2	4	1	46
1887	5113	1971	Postgraduate	Alone	86979.0	0	0	2013-11-07	67	584	100	835	65	83	35	1	5	5	5	2	1	0	0	0	0	0	3	11	1	234	51	0	1	0	1702
1888	10858	1975	Graduate	Partner	76532.0	1	1	2013-09-09	38	355	30	177	90	138	30	4	9	5	7	5	0	0	0	0	0	0	3	11	0	293	47	2	4	1	820
1889	2961	1982	Graduate	Partner	42081.0	1	0	2013-02-26	86	175	10	110	54	6	27	2	6	3	4	6	1	0	0	0	0	0	3	11	0	488	40	1	3	1	382
1890	2747	1988	Postgraduate	Partner	67546.0	0	0	2012-08-31	90	864	134	768	150	38	172	1	4	10	5	3	0	0	0	0	0	0	3	11	0	667	34	0	2	0	2126
1891	3010	1989	Postgraduate	Partner	88420.0	0	0	2014-05-02	87	957	153	612	99	95	153	1	4	7	8	1	1	0	1	1	0	0	3	11	0	58	33	0	2	0	2069
1892	5790	1985	Graduate	Partner	31158.0	1	0	2013-01-27	62	25	6	16	20	0	5	2	2	0	3	8	0	0	0	0	0	0	3	11	0	518	37	1	3	1	72
1893	6892	1968	Graduate	Alone	61671.0	0	1	2014-06-03	23	641	7	56	0	0	28	8	10	4	6	8	0	1	0	1	0	0	3	11	0	26	54	1	2	1	732
1894	1743	1974	Graduate	Alone	69719.0	0	0	2014-05-26	99	273	86	208	177	14	43	1	2	3	5	1	0	0	0	0	0	0	3	11	0	34	48	0	1	0	801
1895	3578	1949	Graduate	Alone	49160.0	0	1	2013-10-20	29	122	21	43	25	10	15	2	3	1	6	6	0	0	0	0	0	0	3	11	0	252	73	1	2	1	236
1896	8462	1978	Undergrade	Partner	24882.0	1	0	2012-09-09	52	1	4	10	29	0	36	1	1	1	2	6	1	0	0	0	0	0	3	11	0	658	44	1	3	1	80
1897	5558	1954	Postgraduate	Alone	90933.0	0	0	2014-03-31	90	1020	31	430	62	63	79	1	4	6	4	1	0	0	1	0	0	0	3	11	0	90	68	0	1	0	1685
1898	4619	1945	Postgraduate	Alone	113734.0	0	0	2014-05-28	9	6	2	3	1	262	3	0	27	0	0	1	0	0	0	0	0	0	3	11	0	32	77	0	1	0	277
1899	8780	1950	Postgraduate	Partner	59292.0	0	1	2013-06-13	71	378	14	68	19	14	14	2	3	5	8	3	0	0	0	0	0	0	3	11	0	381	72	1	3	1	507
1900	10789	1964	Postgraduate	Partner	45759.0	1	1	2013-02-23	13	42	1	18	3	0	4	2	2	0	3	7	0	0	0	0	0	0	3	11	0	491	58	2	4	1	68
1901	10779	1983	Graduate	Alone	22148.0	0	0	2014-04-13	16	15	5	14	0	4	11	1	1	0	3	7	0	0	0	0	0	0	3	11	0	77	39	0	1	0	49
1902	5896	1987	Postgraduate	Partner	73395.0	0	0	2014-03-18	94	272	7	80	20	7	11	1	4	4	6	2	0	0	0	0	0	0	3	11	0	103	35	0	2	0	397
1903	2337	1971	Graduate	Alone	29819.0	1	0	2013-10-24	77	9	1	24	2	1	2	3	3	0	3	6	0	0	0	0	0	0	3	11	0	248	51	1	2	1	39
1904	10951	1968	Graduate	Partner	45688.0	0	1	2014-01-25	20	279	0	18	0	0	9	2	3	1	8	4	0	1	0	0	0	0	3	11	0	155	54	1	3	1	306
1905	544	1954	Graduate	Partner	62820.0	0	0	2013-05-11	51	398	61	265	138	61	53	1	3	4	6	1	0	0	0	0	0	0	3	11	0	414	68	0	2	0	976
1906	17	1971	Postgraduate	Partner	60491.0	0	1	2013-09-06	81	637	47	237	12	19	76	4	6	11	7	5	0	0	0	0	0	0	3	11	0	296	51	1	3	1	1028
1907	10680	1986	Graduate	Partner	33235.0	1	0	2014-02-05	71	45	0	16	2	1	6	1	3	0	3	7	0	0	0	0	0	0	3	11	0	144	36	1	3	1	70
1908	3265	1959	Graduate	Partner	35701.0	0	0	2013-03-19	36	21	1	9	7	3	5	1	1	0	3	6	0	0	0	0	0	0	3	11	0	467	63	0	2	0	46
1909	5623	1980	Postgraduate	Partner	31535.0	1	0	2013-09-26	95	15	4	13	0	0	19	1	1	1	2	7	1	0	0	0	0	0	3	11	0	276	42	1	3	1	51
1910	5832	1960	Undergrade	Partner	92556.0	0	0	2014-04-20	32	493	183	352	184	23	28	0	3	5	13	0	0	0	0	0	0	0	3	11	0	70	62	0	2	0	1263
1911	5544	1970	Graduate	Alone	67384.0	0	1	2012-11-10	32	957	40	175	158	53	107	2	7	8	5	5	0	1	0	0	0	0	3	11	0	596	52	1	2	1	1490
1912	6417	1971	Postgraduate	Partner	80573.0	0	0	2012-10-14	85	829	138	430	60	92	15	1	4	6	13	2	0	0	0	0	0	0	3	11	0	623	51	0	2	0	1564
1913	5831	1967	Graduate	Partner	77870.0	0	1	2012-08-22	93	1017	50	500	65	50	133	3	5	5	5	8	0	1	0	1	0	0	3	11	1	676	55	1	3	1	1815
1914	7101	1963	Postgraduate	Alone	52278.0	0	1	2013-01-25	24	953	0	71	0	0	174	6	10	5	10	8	0	0	0	0	0	0	3	11	0	520	59	1	2	1	1198
1915	10176	1968	Graduate	Alone	57107.0	0	1	2012-08-24	44	159	0	120	0	0	137	7	4	4	8	8	0	1	0	0	1	0	3	11	1	674	54	1	2	1	416
1916	2326	1990	Graduate	Partner	18929.0	0	0	2013-02-16	15	32	0	8	23	4	18	1	1	0	4	6	0	0	0	0	0	0	3	11	0	498	32	0	2	0	85
1917	4385	1981	Postgraduate	Alone	36038.0	1	0	2013-05-31	82	23	0	15	0	2	7	2	3	0	3	6	0	0	0	0	0	0	3	11	0	394	41	1	2	1	47
1918	2929	1976	Graduate	Alone	20180.0	0	0	2013-02-20	27	18	42	24	15	20	18	1	2	1	4	7	0	0	0	0	0	0	3	11	0	494	46	0	1	0	137
1919	10686	1965	Postgraduate	Partner	34230.0	1	1	2012-12-26	72	15	0	4	0	0	2	1	1	0	2	7	0	0	0	0	0	0	3	11	0	550	57	2	4	1	21
1920	2546	1977	Undergrade	Alone	31878.0	0	1	2014-06-22	7	23	4	5	10	5	23	1	1	0	4	3	0	0	0	0	0	0	3	11	0	7	45	1	2	1	70
1921	3283	1972	Undergrade	Partner	70932.0	0	1	2014-01-19	57	200	193	100	46	185	185	2	6	2	12	3	0	0	0	0	0	0	3	11	0	161	50	1	3	1	909
1922	3138	1956	Graduate	Alone	91249.0	0	0	2012-10-20	84	1324	27	119	71	108	27	0	7	9	6	4	0	1	1	1	1	0	3	11	1	617	66	0	1	0	1676
1923	4994	1943	Postgraduate	Alone	77598.0	0	0	2013-10-01	53	1193	33	281	129	66	33	1	7	5	13	3	0	0	1	0	0	0	3	11	0	271	79	0	1	0	1735
1924	7966	1959	Graduate	Alone	80982.0	1	1	2013-01-08	48	505	137	401	104	22	22	3	11	5	11	5	0	0	0	0	0	1	3	11	0	537	63	2	3	1	1191
1925	3112	1977	Postgraduate	Partner	22701.0	1	0	2013-09-05	2	2	4	9	0	4	5	1	1	0	3	5	0	0	0	0	0	0	3	11	0	297	45	1	3	1	24
1926	10872	1969	Postgraduate	Partner	55212.0	0	1	2012-11-23	65	1103	0	45	0	0	34	3	4	2	11	8	0	1	0	0	1	0	3	11	0	583	53	1	3	1	1182
1927	2181	1970	Graduate	Partner	70617.0	0	0	2013-06-23	45	353	61	753	40	46	27	1	3	3	7	2	0	0	0	0	0	0	3	11	0	371	52	0	2	0	1280
1928	1867	1957	Graduate	Alone	64849.0	0	0	2012-11-13	42	652	48	350	94	84	108	1	9	3	6	5	0	0	0	0	0	0	3	11	1	593	65	0	1	0	1336
1929	1518	1965	Postgraduate	Partner	62694.0	1	1	2013-06-17	29	379	6	157	25	91	91	5	9	3	7	7	0	0	0	0	0	0	3	11	0	377	57	2	4	1	749
1930	5734	1974	Postgraduate	Partner	61917.0	1	1	2013-11-20	83	46	4	36	2	2	1	1	2	0	4	5	0	0	0	0	0	0	3	11	0	221	48	2	4	1	91
1931	2878	1947	Postgraduate	Partner	67472.0	0	1	2013-09-28	93	162	31	127	8	17	69	2	4	2	7	3	0	0	0	0	0	0	3	11	0	274	75	1	3	1	414
1932	1458	1982	Postgraduate	Partner	21059.0	1	0	2014-01-07	40	8	3	19	3	3	8	3	3	0	3	6	0	0	0	0	0	0	3	11	0	173	40	1	3	1	44
1933	7007	1968	Postgraduate	Partner	29543.0	2	0	2014-04-01	47	17	3	18	3	4	18	2	3	1	2	7	0	0	0	0	0	0	3	11	0	89	54	2	4	1	63
1934	6200	1951	Graduate	Partner	75903.0	0	1	2013-04-08	50	340	108	185	130	38	100	2	6	6	9	3	0	0	0	0	0	0	3	11	0	447	71	1	3	1	901
1935	1403	1975	Undergrade	Partner	34984.0	1	1	2012-09-06	40	8	4	15	3	5	3	2	1	0	3	7	0	0	0	0	0	0	3	11	0	661	47	2	4	1	38
1936	4827	1956	Postgraduate	Alone	54998.0	0	1	2013-03-10	3	154	22	202	39	30	8	5	4	2	9	4	0	0	0	0	0	0	3	11	1	476	66	1	2	1	455
1937	6250	1949	Postgraduate	Alone	54356.0	0	1	2012-11-19	62	710	15	30	20	0	0	3	11	2	8	8	0	0	0	0	0	0	3	11	1	587	73	1	2	1	775
1938	9291	1959	Postgraduate	Partner	34242.0	0	1	2014-03-23	25	8	2	4	0	0	1	1	0	0	3	5	0	0	0	0	0	0	3	11	0	98	63	1	3	1	15
1939	2478	1973	Graduate	Partner	25410.0	1	0	2013-08-31	48	2	2	4	13	13	4	1	1	0	4	4	0	0	0	0	0	0	3	11	0	302	49	1	3	1	38
1940	1139	1984	Postgraduate	Partner	73356.0	0	0	2014-02-06	56	1050	14	322	0	14	112	1	5	11	5	2	1	0	1	1	0	0	3	11	1	143	38	0	2	0	1512
1941	5138	1950	Graduate	Partner	28320.0	0	1	2013-01-14	68	19	1	14	3	2	4	1	1	0	3	8	0	0	0	0	0	0	3	11	0	531	72	1	3	1	43
1942	5393	1977	Graduate	Alone	23763.0	1	0	2012-08-07	64	22	0	6	6	2	6	1	1	0	3	7	0	0	0	0	0	0	3	11	0	691	45	1	2	1	42
1943	10413	1984	Graduate	Partner	72570.0	0	0	2014-04-25	67	274	83	216	151	141	224	1	4	6	12	1	0	0	0	0	0	0	3	11	0	65	38	0	2	0	1089
1944	5015	1976	Postgraduate	Partner	34529.0	1	0	2012-09-14	94	68	6	38	3	6	41	2	2	2	3	7	0	0	0	0	0	0	3	11	0	653	46	1	3	1	162
1945	10868	1951	Graduate	Alone	70792.0	0	0	2013-02-06	82	344	45	654	104	11	114	2	3	4	10	3	0	0	0	0	0	0	3	11	0	508	71	0	1	0	1272
1946	10676	1982	Graduate	Partner	63211.0	0	0	2012-11-02	3	145	193	459	205	26	145	2	3	8	7	2	0	0	0	0	0	0	3	11	1	604	40	0	2	0	1173
1947	2495	1974	Postgraduate	Partner	83891.0	0	1	2014-06-20	24	217	38	350	111	85	15	1	4	7	10	1	0	0	0	0	0	0	3	11	0	9	48	1	3	1	816
1948	7842	1968	Graduate	Alone	36065.0	1	1	2013-03-31	54	18	7	34	10	2	3	3	3	0	3	8	0	0	0	0	0	0	3	11	0	455	54	2	3	1	74
1949	9955	1954	Graduate	Partner	39898.0	0	1	2013-02-12	20	69	8	26	12	7	12	2	3	0	4	7	0	0	0	0	0	0	3	11	0	502	68	1	3	1	134
1950	6663	1940	Postgraduate	Alone	51141.0	0	0	2013-07-08	96	144	0	7	0	0	6	1	3	1	4	5	0	0	0	0	0	0	3	11	0	356	82	0	1	0	157
1951	2162	1976	Graduate	Partner	56939.0	0	1	2013-09-18	19	256	34	103	90	29	49	2	3	3	10	3	0	0	0	0	0	0	3	11	0	284	46	1	3	1	561
1952	3434	1951	Graduate	Alone	80872.0	0	0	2014-05-12	60	483	72	567	94	12	108	1	4	4	10	1	0	0	0	0	0	0	3	11	0	48	71	0	1	0	1336
1953	7919	1976	Postgraduate	Partner	72335.0	0	0	2012-08-13	2	1285	105	653	28	21	0	1	10	4	8	8	0	0	0	0	0	0	3	11	1	685	46	0	2	0	2092
1954	5626	1964	Postgraduate	Alone	61798.0	0	0	2013-11-23	13	338	4	89	11	8	13	1	4	2	9	4	0	0	0	0	0	0	3	11	0	218	58	0	1	0	463
1955	6428	1950	Postgraduate	Alone	76842.0	0	0	2014-05-03	37	605	10	345	84	54	32	1	1	8	7	0	0	0	0	0	0	0	3	11	0	57	72	0	1	0	1130
1956	8514	1976	Graduate	Partner	29478.0	1	0	2014-01-17	59	8	0	7	3	1	1	1	1	0	3	6	0	0	0	0	0	0	3	11	0	163	46	1	3	1	20
1957	10448	1956	Graduate	Alone	46998.0	0	1	2012-10-22	55	172	41	86	45	6	27	5	5	3	5	7	1	0	0	0	0	0	3	11	0	615	66	1	2	1	377
1958	2109	1990	Graduate	Alone	96843.0	0	0	2013-04-23	60	448	71	951	40	17	17	1	6	11	10	2	0	0	1	0	0	0	3	11	1	432	32	0	1	0	1544
1959	7530	1950	Postgraduate	Alone	56551.0	1	1	2014-05-07	48	67	4	32	17	2	16	3	2	1	4	4	0	0	0	0	0	0	3	11	0	53	72	2	3	1	138
1960	8925	1965	Postgraduate	Partner	70053.0	0	1	2013-07-03	38	512	53	98	81	179	89	3	8	5	10	5	0	0	0	0	0	0	3	11	0	361	57	1	3	1	1012
1961	3009	1962	Postgraduate	Alone	71670.0	0	0	2013-07-09	8	1462	16	128	0	0	160	1	5	3	6	6	0	1	1	0	1	0	3	11	1	355	60	0	1	0	1766
1962	6355	1978	Graduate	Partner	44359.0	1	1	2014-06-17	19	20	0	14	7	3	1	3	2	0	4	3	0	0	0	0	0	0	3	11	0	12	44	2	4	1	45
1963	3517	1952	Graduate	Alone	40887.0	1	1	2013-05-06	32	50	4	44	10	10	43	3	3	1	3	9	0	0	0	0	0	0	3	11	1	419	70	2	3	1	161
1964	1158	1966	Graduate	Alone	48877.0	0	1	2014-01-05	27	102	1	15	2	0	24	1	3	0	4	7	0	0	0	0	0	0	3	11	0	175	56	1	2	1	144
1965	6203	1947	Graduate	Partner	74485.0	0	0	2013-08-24	58	499	149	815	173	49	49	1	6	7	12	3	0	0	0	0	0	0	3	11	0	309	75	0	2	0	1734
1966	7165	1972	Graduate	Partner	64474.0	0	1	2013-10-22	59	381	35	172	56	86	93	2	8	2	10	5	0	0	0	0	0	0	3	11	0	250	50	1	3	1	823
1967	3595	1963	Graduate	Partner	77226.0	0	1	2014-02-28	29	631	43	239	128	76	21	2	6	8	12	3	0	0	0	0	0	0	3	11	0	121	59	1	3	1	1138
1968	8537	1949	Graduate	Alone	72643.0	0	0	2013-02-27	60	526	80	553	123	94	53	1	3	10	7	2	0	0	0	1	0	0	3	11	1	487	73	0	1	0	1429
1969	4331	1978	Postgraduate	Partner	85738.0	0	0	2014-01-23	41	913	26	376	17	26	13	1	3	6	11	1	0	1	1	0	0	0	3	11	0	157	44	0	2	0	1371
1970	6281	1966	Graduate	Alone	55686.0	0	1	2013-02-14	27	673	0	199	37	47	26	2	6	3	5	4	1	0	0	0	0	0	3	11	0	500	56	1	2	1	982
1971	4338	1983	Graduate	Alone	39062.0	1	0	2014-03-25	28	23	0	9	0	0	12	1	1	0	3	4	1	0	0	0	0	0	3	11	0	96	39	1	2	1	44
1972	2452	1971	Graduate	Partner	34600.0	1	1	2013-01-01	8	199	33	60	8	3	15	5	5	2	5	8	0	0	0	0	0	0	3	11	1	544	51	2	4	1	318
1973	9507	1975	Graduate	Partner	40794.0	0	1	2013-04-07	18	261	23	73	4	23	50	2	6	3	5	7	0	0	0	0	0	0	3	11	0	448	47	1	3	1	434
1974	8360	1971	Undergrade	Partner	54690.0	1	1	2013-11-07	76	111	16	37	7	9	18	3	3	1	5	3	0	0	0	0	0	0	3	11	0	234	51	2	4	1	198
1975	10311	1969	Graduate	Partner	4428.0	0	1	2013-10-05	0	16	4	12	2	4	321	0	25	0	0	1	0	0	0	0	0	0	3	11	0	267	53	1	3	1	359
1976	5117	1963	Undergrade	Partner	32632.0	0	0	2012-08-02	32	63	151	137	153	19	53	2	4	4	8	5	0	0	0	0	0	0	3	11	0	696	59	0	2	0	576
1977	4867	1968	Postgraduate	Alone	38236.0	1	1	2013-09-20	2	58	0	18	2	0	10	4	3	0	4	7	0	0	0	0	0	0	3	11	0	282	54	2	3	1	88
1978	9289	1979	Graduate	Partner	36781.0	1	0	2014-04-10	16	29	1	17	0	3	13	1	2	1	2	8	0	0	0	0	0	0	3	11	1	80	43	1	3	1	63
1979	10913	1984	Postgraduate	Alone	31385.0	1	0	2012-12-05	56	3	2	12	0	1	9	1	1	0	2	8	1	0	0	0	0	0	3	11	1	571	38	1	2	1	27
1980	3032	1984	Graduate	Partner	24570.0	1	0	2013-02-27	97	28	34	62	11	14	44	3	4	0	4	9	0	0	0	0	0	0	3	11	0	487	38	1	3	1	193
1981	8524	1974	Postgraduate	Alone	25509.0	1	0	2012-09-18	15	40	3	30	10	7	11	3	3	0	3	9	0	0	0	0	0	0	3	11	1	649	48	1	2	1	101
